strategy_id,strategy_name,category,symbol,signal,signals,filled,fill_rate,win_rate,exp_pnl_per_signal,total_pnl,profit_factor,error,avg_return_pct,med_return_pct,exp_return_pct_per_signal
S175,RSIRecovery long call 3 DTE,equity_signal,IQV,rsi_recovery,183.0,171.0,0.9344262295081968,0.3333333333333333,-6.461378594745625,-1182.4322828384486,0.8868235808196054,,-0.0166544994382854,-0.2456151182401487,-0.0155624011144634
S176,Seasonal calendar match DTE,equity_signal,IQV,seasonal,3306.0,820.0,0.2480338777979431,0.424390243902439,-0.1563727403499817,-516.9682795970456,0.98862744284844,,0.0082233631725946,-0.070751228367918,0.0020396726562394
S177,Regime bull calls only,equity_signal,IQV,regime_bull,1865.0,366.0,0.1962466487935656,0.5218579234972678,6.103321315095206,11382.694252652558,1.903377281226433,,0.1115529922364314,0.0111143618266416,0.0218919008892943
S178,Regime bear puts only,equity_signal,IQV,regime_bear,1423.0,397.0,0.2789880534082923,0.5163727959697733,11.254082145596294,16014.558893183525,2.1600630645667573,,0.1410143576604197,0.0222907991229477,0.0393413211463012
S179,Regime corr reduced size,equity_signal,IQV,regime_corr,52.0,22.0,0.4230769230769231,0.5,27.253467189554875,1417.1802938568535,1.9574800790524065,,0.280171301653176,0.014200520733255,0.1185340122378821
S180,Signal IV rank filter,equity_signal,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S181,Signal low spread filter,equity_signal,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S182,Signal OI filter,equity_signal,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S183,GapDown VolumeSpike confirm,equity_signal,IQV,gap_down_vol,15.0,15.0,1.0,0.6,221.11308583025675,3316.696287453852,10.618497069950529,,1.060112420395052,0.7212152245507111,1.060112420395052
S184,Fade low vol gap long put,equity_signal,IQV,gap_up_low_vol,24.0,24.0,1.0,0.5,16.576900730074115,397.8456175217787,1.248761502250054,,0.1009132282519804,-0.0055580986459572,0.1009132282519804
S185,ORB breakout call 15m,intraday,IQV,orb_breakout,854.0,243.0,0.284543325526932,1.0,49.71397306831477,42455.73300034081,inf,,0.6662554435411414,0.4323553277758122,0.1895785395556175
S186,ORB breakdown put 15m,intraday,IQV,orb_breakdown,813.0,283.0,0.3480934809348093,1.0,59.6054947308058,48459.26721614512,inf,,0.6451430865098742,0.4782772469441392,0.2245701026842489
S187,First hour gap fade call,intraday,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S188,VWAP reclaim long call,intraday,IQV,vwap_reclaim,785.0,435.0,0.554140127388535,0.8,55.76903895414886,43778.69557900686,38.67986124560032,,0.3818353404954426,0.2177957339144743,0.2115902842235892
S189,VWAP rejection long put,intraday,IQV,vwap_reject,880.0,502.0,0.5704545454545454,0.796812749003984,57.09944509121068,50247.511680265394,44.47808644540786,,0.3741340042262183,0.2229772581108688,0.2134264433199563
S190,Midday consolidation BO,intraday,IQV,midday_breakout,1137.0,309.0,0.2717678100263852,1.0,39.27523989590525,44655.94776164426,inf,,0.5493080244202904,0.3436592527028307,0.1492842388266224
S191,Power hour momentum call,intraday,IQV,power_hour,521.0,252.0,0.4836852207293666,0.4166666666666667,4.880824376803005,2542.909500314366,1.1695711246534115,,0.0552840883841178,-0.0797127860620586,0.0267400964928938
S192,Power hour fade put,intraday,IQV,power_hour_fade,37.0,37.0,1.0,0.918918918918919,215.8448139985885,7986.258117947776,140.97717716049868,,0.9345483906419,0.6371655577281248,0.9345483906419
S193,10AM reversal call,intraday,IQV,ten_am_reversal,132.0,131.0,0.9924242424242424,0.8015267175572519,130.03183825792132,17164.202650045612,46.79194276807485,,0.5307539061831757,0.3066623609580023,0.5267330432575457
S194,Lunch lull vol sell,intraday,IQV,lunch_lull,805.0,126.0,0.1565217391304348,0.6746031746031746,2.08910955122768,1681.7331887382825,1.663674940192585,,0.0806464203963994,0.1673395962088356,0.0126229179750886
S195,Last hour theta short weekly,intraday,IQV,power_hour,521.0,112.0,0.4912280701754385,0.8571428571428571,-15.620400347793302,-3561.451279296873,0.3403072184057198,,-1.442104094995518,0.8272727272727273,-0.7084020115767456
S196,Tick imbalance proxy,intraday,IQV,tape_imbalance,291.0,91.0,0.3127147766323024,0.4065934065934066,1.9822034241673443,576.8211964326978,1.0746683402875898,,0.093822136943425,-0.1651464193791211,0.0293395685974284
S197,Bid-ask imbalance open,intraday,IQV,open_imbalance,235.0,111.0,0.4723404255319149,0.4594594594594595,17.003616050825965,3995.849771944102,1.6040069716303371,,0.1610148989120346,-0.0702279413490169,0.0760538458690887
S198,Large opening print follow,intraday,IQV,open_print,63.0,31.0,0.492063492063492,0.4516129032258064,30.103922851237897,1896.547139627988,1.981905063546192,,0.3385889316933483,-0.078326229024569,0.1666072521030761
S199,UOA call sweep follow,flow_sentiment,IQV,uoa_call,56.0,23.0,0.4107142857142857,0.217391304347826,2.0578877358260512,115.24171320625943,1.0467380568853473,,0.1409316245073177,-0.3363835083439794,0.0578826314940769
S200,UOA put sweep follow,flow_sentiment,IQV,uoa_put,30.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S201,PCR contrarian bullish,flow_sentiment,IQV,pcr_high,254.0,252.0,0.9921259842519684,0.4166666666666667,10.011454725647113,2542.909500314366,1.1695711246534115,,0.0552840883841178,-0.0797127860620586,0.0548487806015657
S202,PCR contrarian bearish,flow_sentiment,IQV,pcr_low,267.0,266.0,0.99625468164794,0.4097744360902255,8.787629484358483,2346.2970723237145,1.1704587099094093,,0.0241123671384484,-0.0763697057030321,0.0240220586472931
S204,GEX positive fade,flow_sentiment,IQV,gex_positive,2785.0,568.0,0.2039497307001795,0.4278169014084507,-1.0986993823739355,-3059.877779911412,0.8995490094825559,,-0.0126556909705459,-0.0675784708198088,-0.0025811247652675
S205,GEX negative trend follow,flow_sentiment,IQV,gex_negative,128.0,63.0,0.4921875,0.4603174603174603,27.85541506097248,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.1206403413169551
S206,Dealer delta hedge proxy,flow_sentiment,IQV,dealer_flow,211.0,72.0,0.3412322274881517,0.3611111111111111,0.9630256141561812,203.19840458695555,1.0311504119864752,,0.0833863358725908,-0.228739111302249,0.0284541051318793
S207,OI change breakout,flow_sentiment,IQV,oi_breakout,153.0,54.0,0.3529411764705882,0.3888888888888889,7.070506595451463,1081.787509104074,1.2351441263305425,,0.1837495101321337,-0.1773271625263131,0.0648527682819295
S208,Vol weighted PCR skew,flow_sentiment,IQV,pcr_skew,235.0,124.0,0.5276595744680851,0.4516129032258064,8.255748623910819,1940.100926619043,1.2549833468725065,,0.0683463585507568,-0.0899104017879269,0.0360636104693355
S209,Dark pool print call,flow_sentiment,IQV,dark_pool,101.0,37.0,0.3663366336633663,0.3513513513513513,11.045561742961343,1115.601736039096,1.345101353820248,,0.2144949922707383,-0.2151964499426881,0.078577373406112
S210,13F lag overlay,flow_sentiment,IQV,fundamental_lag,3306.0,820.0,0.2480338777979431,0.424390243902439,-0.1563727403499817,-516.9682795970456,0.98862744284844,,0.0082233631725946,-0.070751228367918,0.0020396726562394
S211,Fixed 1pct risk per trade,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S212,Kelly half sizing,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S213,Tier0 1 contract 75 max,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S214,Tier1 2pct equity,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S215,Max 3 concurrent,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S216,Max 20pct premium at risk,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S217,Stop minus 50pct premium,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S218,Stop underlying minus 1pct,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S219,Profit take plus 50pct,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S220,Sector correlation cap,risk_overlay,IQV,gap_down,63.0,63.0,1.0,0.4603174603174603,56.59512901276948,3565.493127804477,1.960456535308984,,0.2451105347392104,-0.0810993430995482,0.2451105347392104
S001,Long ATM call,directional_long,IR,momentum,1347.0,156.0,0.1158129175946547,0.5769230769230769,1.4573946430630114,1963.110584205877,1.902199349392368,,0.1627947623146764,0.0507436372487678,0.018853736392791
S002,Long OTM call 5pct,directional_long,IR,momentum,1347.0,95.0,0.0718065003779289,0.5368421052631579,0.5859988759309882,775.2765128566974,1.7365042090250606,,0.1830288961259884,0.0947223077514209,0.0131426644988427
S003,Long deep OTM call,directional_long,IR,momentum,1347.0,1.0,0.0175438596491228,1.0,0.2169331371380157,12.3651888168669,inf,,0.5620540371303137,0.5620540371303137,0.009860597142637
S004,Long ITM call replacement,directional_long,IR,momentum,1347.0,201.0,0.1492204899777283,0.572139303482587,2.0710281668779453,2789.674940784592,1.8053890728641413,,0.1166107140692502,0.0660003761532734,0.0174007078900663
S005,Long ATM put,directional_long,IR,breakdown,931.0,153.0,0.1643394199785177,0.5098039215686274,2.757438968599737,2567.175679766356,2.104996106473725,,0.1550724524453107,0.0059281736682109,0.0254845168895086
S006,Long OTM put hedge,directional_long,IR,breakdown,931.0,95.0,0.1095732410611303,0.4947368421052631,1.5985455178221923,1385.938963951841,2.240661235455375,,0.2027554313802465,-0.016449891798113,0.0222165697590812
S007,Long put crash hedge,directional_long,IR,breakdown,931.0,153.0,0.1643394199785177,0.5098039215686274,2.757438968599737,2567.175679766356,2.104996106473725,,0.1550724524453107,0.0059281736682109,0.0254845168895086
S008,Long call MA pullback,directional_long,IR,pullback_ma,397.0,58.0,0.1460957178841309,0.4655172413793103,-0.1971035575940323,-78.25011236483095,0.9258948907929102,,0.0128406467124095,-0.0460255243675064,0.0018759634995459
S009,Long call vol spike uptrend,directional_long,IR,volume_spike,99.0,36.0,0.3636363636363636,0.3333333333333333,1.2847555287709906,127.19079734832803,1.116857537984224,,0.129920350004349,-0.2586114213010286,0.047243763637945
S010,Long put support break,directional_long,IR,breakdown,931.0,153.0,0.1643394199785177,0.5098039215686274,2.757438968599737,2567.175679766356,2.104996106473725,,0.1550724524453107,0.0059281736682109,0.0254845168895086
S011,Long call RSI oversold,directional_long,IR,rsi_oversold,215.0,57.0,0.2651162790697674,0.3684210526315789,-2.980724578158969,-640.8557843041782,0.6289184279381012,,-0.046901605016556,-0.1363674989676447,-0.0124343790043892
S012,Long put RSI overbought,directional_long,IR,rsi_overbought,371.0,73.0,0.1967654986522911,0.2328767123287671,-3.558355362378129,-1320.149839442286,0.3435411259210126,,-0.2057311846047398,-0.2711066735780834,-0.0404807991270781
S013,Long call MACD bull cross,directional_long,IR,macd_bull,1347.0,156.0,0.1158129175946547,0.5769230769230769,1.4573946430630114,1963.110584205877,1.902199349392368,,0.1627947623146764,0.0507436372487678,0.018853736392791
S014,Long put MACD bear cross,directional_long,IR,macd_bear,931.0,153.0,0.1643394199785177,0.5098039215686274,2.757438968599737,2567.175679766356,2.104996106473725,,0.1550724524453107,0.0059281736682109,0.0254845168895086
S015,Long call earnings drift,directional_long,IR,earnings_positive,300.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S016,Long put guidance gap,directional_long,IR,earnings_negative,38.0,0.0,0.0,0.0,0.0,0.0,inf,,0.0,0.0,0.0
S017,Long call sector leader,directional_long,IR,sector_leader,136.0,30.0,0.2205882352941176,0.8,13.87829866334156,1887.448618214452,65.52977363649893,,0.8369207540026387,0.5235660944347653,0.1846148722064644
S018,Long put sector laggard,directional_long,IR,sector_laggard,142.0,25.0,0.176056338028169,0.92,13.36865423185181,1898.3489009229568,369.6472456016393,,0.8460638994703215,0.8803234123614735,0.1489549118785777
S019,Long call 52wk high BO,directional_long,IR,high_52w_break,75.0,2.0,0.0266666666666666,1.0,1.284632832843689,96.34746246327666,inf,,0.4540940025065328,0.4540940025065328,0.0121091734001742
S020,Long put 52wk low BD,directional_long,IR,low_52w_break,8.0,1.0,0.125,1.0,13.07568653136725,104.605492250938,inf,,1.4528540590408054,1.4528540590408054,0.1816067573801006
S021,Cash secured short put,directional_short,IR,support_retest,1347.0,83.0,0.0646921278254092,0.6626506024096386,0.0262293046655871,33.6521978859481,1.0308910846914148,,0.008553394619346,0.2161655441210404,0.0005533372980559
S022,Covered short call,directional_short,IR,resistance_retest,931.0,97.0,0.1097285067873303,0.5979381443298969,0.5834567874324771,515.77580009031,1.430777738270998,,0.0202525522873294,0.1803363695740493,0.0022222823211209
S023,Short OTM put high IV,directional_short,IR,iv_rank_high,279.0,48.0,0.1818181818181818,0.3333333333333333,-7.768192639888254,-2050.8028569305,0.1377484756957276,,-0.8063962045140931,-0.2352921940007343,-0.1466174917298351
S024,Short OTM call covered,directional_short,IR,iv_rank_high,279.0,50.0,0.1838235294117647,0.34,-3.959876164896429,-1077.0863168518288,0.3561644437541927,,-0.4952250472330302,-0.2705409554842736,-0.0910340160354835
S028,Short put IV crush post event,directional_short,IR,post_event_iv,80.0,63.0,0.9130434782608696,0.4126984126984127,-22.025548173151986,-1519.762823947487,0.2212967106885885,,-0.6578459775021307,-0.1245398148091276,-0.6006419794584671
S029,Short call failed BO,directional_short,IR,failed_breakout,29.0,24.0,0.9230769230769232,1.0,19.3763036046547,503.7838937210222,inf,,0.5024546310046064,0.5618616664133468,0.4638042747734828
S030,Short put failed BD,directional_short,IR,failed_breakdown,42.0,28.0,0.8484848484848485,0.8928571428571429,12.993934885593356,428.7998512245808,1421.163078665659,,0.4028058501661293,0.4127491116678953,0.3417746607470188
S031,Short premium IV>80,directional_short,IR,iv_rank_high,279.0,48.0,0.1818181818181818,0.3333333333333333,-7.768192639888254,-2050.8028569305,0.1377484756957276,,-0.8063962045140931,-0.2352921940007343,-0.1466174917298351
S032,Short premium term inverted,directional_short,IR,term_inverted,440.0,64.0,0.1538461538461538,0.375,-5.573184121466655,-2318.444594530128,0.1725671524062989,,-0.7675138491699969,-0.1484290822649509,-0.118079053718461
S033,Short put uptrend,directional_short,IR,uptrend,1347.0,83.0,0.0646921278254092,0.6626506024096386,0.0262293046655871,33.6521978859481,1.0308910846914148,,0.008553394619346,0.2161655441210404,0.0005533372980559
S034,Short call downtrend,directional_short,IR,downtrend,931.0,97.0,0.1097285067873303,0.5979381443298969,0.5834567874324771,515.77580009031,1.430777738270998,,0.0202525522873294,0.1803363695740493,0.0022222823211209
S035,Short weekly put theta,directional_short,IR,uptrend,1347.0,83.0,0.0646921278254092,0.6626506024096386,0.0262293046655871,33.6521978859481,1.0308910846914148,,0.008553394619346,0.2161655441210404,0.0005533372980559
S036,Short monthly call vs stock,directional_short,IR,neutral,1124.0,18.0,0.0160142348754448,0.5,0.0939810091475787,105.63465428187848,1.2732260668746502,,0.0360978435853501,-0.021738031857893,0.0005780793456728
S037,Short put support,directional_short,IR,support_retest,1347.0,83.0,0.0646921278254092,0.6626506024096386,0.0262293046655871,33.6521978859481,1.0308910846914148,,0.008553394619346,0.2161655441210404,0.0005533372980559
S038,Short call resistance,directional_short,IR,resistance_retest,931.0,97.0,0.1097285067873303,0.5979381443298969,0.5834567874324771,515.77580009031,1.430777738270998,,0.0202525522873294,0.1803363695740493,0.0022222823211209
S130,Short vol IV rank>80,volatility_greeks,IR,iv_rank_high,279.0,48.0,0.1818181818181818,0.3333333333333333,-7.768192639888254,-2050.8028569305,0.1377484756957276,,-0.8063962045140931,-0.2352921940007343,-0.1466174917298351
S131,IV pct mean rev buy calls,volatility_greeks,IR,iv_rank_low,871.0,111.0,0.1274397244546498,0.4684684684684684,-0.0710235135619548,-61.86148031246249,0.969871984826468,,0.0622327337196843,-0.0626823264022253,0.0079309224372961
S136,Theta harvest short opts,volatility_greeks,IR,iv_rank_high,279.0,48.0,0.1818181818181818,0.3333333333333333,-7.768192639888254,-2050.8028569305,0.1377484756957276,,-0.8063962045140931,-0.2352921940007343,-0.1466174917298351
